errors_7d,sessions_7d,failure_rate_7d,error_OtherError,supplier_A789408E,error_InternalError,error_ReaderFailure,supplier_F51175CB,supplier_03C1B10B,supplier_32EE10C9
8.0,8.0,0.0,0.0,False,0.0,0.0,False,False,False
8.0,18.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,9.0,0.1428571428571428,0.0,False,0.0,0.0,False,True,False
1.0,13.0,0.1428571428571428,0.0,False,0.0,0.0,False,True,False
1.0,13.0,0.1428571428571428,0.0,False,0.0,0.0,False,True,False
6.0,23.0,0.4285714285714285,142.0,True,0.0,0.0,False,False,False
10.0,24.0,1.8571428571428568,266.0,False,0.0,0.0,False,False,False
9.0,21.0,0.5714285714285714,0.0,False,266.0,0.0,False,False,False
7.0,15.0,0.0,169.0,False,0.0,0.0,False,False,False
10.0,14.0,0.0,147.0,False,0.0,0.0,False,False,False
8.0,9.0,0.1428571428571428,64.0,False,0.0,0.0,False,False,False
7.0,24.0,0.0,114.0,False,0.0,0.0,False,False,False
0.0,15.0,1.25,818.0,False,0.0,0.0,False,False,False
8.0,7.0,0.1428571428571428,836.0,False,0.0,0.0,False,False,False
8.0,9.0,0.0,156.0,False,0.0,0.0,False,False,False
8.0,43.0,1.5714285714285714,200.0,False,0.0,0.0,False,False,False
9.0,11.0,0.0,67.0,False,0.0,0.0,False,False,False
0.0,12.0,0.0,77.0,True,0.0,0.0,False,False,False
9.0,17.0,0.5714285714285714,513.0,True,0.0,0.0,False,False,False
7.0,18.0,0.4285714285714285,193.0,True,0.0,0.0,False,False,False
8.0,12.0,0.0,0.0,False,0.0,0.0,False,False,False
7.0,7.0,0.0,0.0,False,0.0,0.0,False,False,False
9.0,21.0,0.0,0.0,False,0.0,0.0,False,False,False
9.0,17.0,0.0,198.0,False,0.0,0.0,False,False,False
9.0,13.0,0.0,254.0,False,0.0,0.0,False,False,False
8.0,16.0,0.0,294.0,False,0.0,0.0,False,False,False
8.0,17.0,0.2857142857142857,262.0,False,0.0,0.0,False,False,False
0.0,2.0,0.0,0.0,False,617.0,0.0,False,False,False
0.0,2.0,0.0,200.0,False,0.0,0.0,False,False,False
7.0,9.0,0.0,0.0,False,0.0,0.0,False,False,False
8.0,29.0,0.0,0.0,False,0.0,0.0,False,False,False
9.0,15.0,0.0,0.0,False,0.0,0.0,False,False,False
9.0,15.0,0.0,0.0,False,141.0,0.0,False,False,False
0.0,8.0,0.0,0.0,False,3983.0,0.0,False,False,False
0.0,8.0,0.0,145.0,False,0.0,0.0,False,False,False
9.0,14.0,0.8571428571428571,384.0,False,0.0,0.0,False,False,False
3.0,12.0,0.0,0.0,False,0.0,0.0,False,False,False
7.0,23.0,0.4285714285714285,65.0,False,0.0,0.0,False,False,True
10.0,18.0,0.0,0.0,False,165.0,0.0,False,False,False
0.0,3.0,2.0,0.0,False,0.0,0.0,False,False,False
7.0,21.0,0.7142857142857143,0.0,False,169.0,0.0,False,False,False
8.0,10.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,False
8.0,9.0,0.0,255.0,False,0.0,0.0,False,False,False
7.0,27.0,1.1428571428571428,230.0,False,0.0,0.0,False,False,True
7.0,45.0,1.1428571428571428,0.0,False,125.0,0.0,False,False,False
7.0,82.0,0.2857142857142857,0.0,False,67.0,0.0,False,False,False
7.0,82.0,0.2857142857142857,0.0,False,0.0,0.0,False,False,False
7.0,10.0,0.0,0.0,False,0.0,0.0,False,False,False
7.0,8.0,0.0,273.0,False,0.0,0.0,False,False,False
0.0,11.0,0.0,0.0,False,0.0,0.0,False,False,False
5.0,9.0,0.0,0.0,False,0.0,0.0,False,False,False
5.0,9.0,0.0,192.0,False,0.0,0.0,False,False,False
8.0,12.0,0.1428571428571428,583.0,False,0.0,0.0,False,False,False
2.0,16.0,0.0,293.0,False,0.0,0.0,False,False,False
7.0,12.0,0.0,0.0,False,0.0,0.0,False,False,False
7.0,28.0,0.2857142857142857,0.0,False,188.0,0.0,False,False,False
7.0,12.0,0.0,0.0,False,0.0,0.0,False,False,False
7.0,13.0,0.0,0.0,False,0.0,0.0,False,False,False
7.0,14.0,0.0,0.0,False,0.0,0.0,False,False,False
4.0,10.0,0.1428571428571428,0.0,False,0.0,0.0,False,True,False
4.0,10.0,0.1428571428571428,0.0,False,0.0,0.0,False,True,False
1.0,15.0,0.1428571428571428,0.0,False,0.0,0.0,False,True,False
1.0,15.0,0.1428571428571428,0.0,False,0.0,0.0,False,True,False
2.0,9.0,0.0,0.0,False,0.0,0.0,False,False,False
3.0,9.0,0.0,829.0,False,0.0,0.0,False,False,False
0.0,2.0,0.0,0.0,False,8896.0,0.0,False,False,False
0.0,2.0,0.0,4790.0,False,0.0,0.0,False,False,False
0.0,5.0,1.5,0.0,False,2734.0,0.0,False,False,False
0.0,5.0,1.5,706.0,False,0.0,0.0,False,False,False
6.0,12.0,0.1428571428571428,245.0,False,0.0,0.0,False,False,True
7.0,23.0,0.0,48.0,False,0.0,0.0,False,False,False
6.0,16.0,0.4285714285714285,199.0,False,0.0,0.0,False,False,True
7.0,16.0,0.8571428571428571,1185.0,False,0.0,0.0,False,False,True
2.0,6.0,0.6,158.0,False,0.0,0.0,False,False,False
3.0,15.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,False
7.0,18.0,0.0,0.0,False,0.0,0.0,False,False,False
7.0,10.0,0.0,0.0,False,137.0,0.0,False,False,False
7.0,10.0,0.0,0.0,False,0.0,0.0,False,False,False
4.0,12.0,0.2857142857142857,0.0,False,0.0,0.0,False,False,False
0.0,10.0,0.0,879.0,False,0.0,0.0,False,False,False
8.0,8.0,0.0,0.0,False,0.0,0.0,False,False,False
7.0,19.0,1.1428571428571428,0.0,False,126.0,0.0,False,False,False
9.0,11.0,0.1428571428571428,93.0,False,0.0,0.0,False,False,False
10.0,16.0,0.0,0.0,False,0.0,0.0,False,False,False
6.0,31.0,0.5714285714285714,65.0,True,0.0,0.0,False,False,False
2.0,12.0,0.2857142857142857,293.0,True,0.0,0.0,False,False,False
6.0,13.0,0.0,293.0,True,0.0,0.0,False,False,False
0.0,1.0,0.0,832.0,False,0.0,0.0,False,False,False
7.0,21.0,0.2857142857142857,448.0,False,0.0,0.0,False,False,False
8.0,17.0,0.7142857142857143,0.0,False,174.0,0.0,False,False,False
8.0,17.0,0.7142857142857143,0.0,False,0.0,0.0,False,False,False
7.0,58.0,2.7142857142857144,0.0,False,0.0,0.0,False,False,False
6.0,10.0,0.2857142857142857,0.0,False,2051.0,0.0,False,False,False
0.0,8.0,0.0,0.0,False,5710.0,0.0,False,False,False
0.0,9.0,0.0,293.0,False,0.0,0.0,False,False,False
7.0,9.0,0.0,0.0,False,0.0,0.0,False,False,False
7.0,11.0,0.4285714285714285,0.0,False,0.0,0.0,False,False,False
0.0,9.0,0.0,0.0,False,0.0,0.0,False,False,False
1.0,8.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,False
11.0,20.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,746.0,0.0,False,False,False
0.0,0.0,0.0,200.0,False,0.0,0.0,False,False,False
7.0,20.0,0.0,0.0,False,0.0,0.0,False,False,False
5.0,32.0,1.1428571428571428,229.0,True,0.0,0.0,False,False,False
9.0,23.0,0.7142857142857143,0.0,False,266.0,0.0,False,False,False
0.0,15.0,0.0,0.0,False,0.0,293.0,False,False,False
0.0,15.0,0.0,0.0,False,293.0,0.0,False,False,False
7.0,16.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,False
7.0,16.0,0.1428571428571428,0.0,False,517.0,0.0,False,False,False
0.0,4.0,0.0,0.0,False,7446.0,0.0,False,False,False
0.0,4.0,0.0,28114.0,False,0.0,0.0,False,False,False
5.0,7.0,0.0,94.0,False,0.0,0.0,False,False,False
0.0,7.0,0.0,0.0,False,0.0,0.0,False,False,False
8.0,11.0,0.0,0.0,False,0.0,0.0,False,False,False
1.0,13.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,820.0,0.0,False,False,False
7.0,46.0,1.4285714285714286,215.0,False,0.0,0.0,False,False,False
7.0,15.0,1.2857142857142858,0.0,False,137.0,0.0,False,False,False
4.0,28.0,0.4285714285714285,0.0,False,0.0,0.0,False,False,False
1.0,12.0,0.2857142857142857,0.0,False,0.0,0.0,False,False,False
8.0,45.0,0.2857142857142857,0.0,False,63.0,0.0,False,False,False
2.0,13.0,0.0,0.0,False,0.0,0.0,False,False,False
4.0,7.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,3.0,0.5,0.0,False,0.0,0.0,False,False,False
0.0,3.0,0.5,0.0,False,237.0,0.0,False,False,False
0.0,1.0,0.0,1465.0,False,0.0,0.0,False,True,False
0.0,1.0,0.0,0.0,False,0.0,0.0,False,True,False
1.0,14.0,0.0,0.0,False,0.0,0.0,False,True,False
2.0,12.0,0.4285714285714285,152.0,True,0.0,0.0,False,False,False
8.0,17.0,0.2857142857142857,0.0,False,0.0,0.0,False,False,False
0.0,1.0,0.0,0.0,False,820.0,0.0,False,False,False
7.0,10.0,1.4285714285714286,0.0,False,0.0,0.0,False,False,False
10.0,26.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,89.0,0.0,False,False,False
8.0,10.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,False
0.0,13.0,0.0,293.0,False,0.0,0.0,False,False,False
9.0,13.0,0.0,99.0,False,0.0,0.0,False,False,False
9.0,24.0,0.0,0.0,False,403.0,0.0,False,False,False
7.0,10.0,0.2857142857142857,304.0,False,0.0,0.0,False,False,True
3.0,1.0,1.0,0.0,False,852.0,0.0,False,False,False
3.0,1.0,1.0,864.0,False,0.0,0.0,False,False,False
4.0,14.0,0.0,293.0,False,0.0,0.0,False,False,False
8.0,7.0,0.0,201.0,False,0.0,0.0,False,False,False
0.0,15.0,0.5714285714285714,293.0,True,0.0,0.0,False,False,False
8.0,12.0,0.0,0.0,False,0.0,0.0,False,False,False
3.0,10.0,0.0,1758.0,False,0.0,0.0,False,False,False
9.0,26.0,1.5714285714285714,293.0,False,0.0,0.0,False,False,False
3.0,0.0,0.0,0.0,False,449.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,2344.0,0.0,False,False,False
8.0,10.0,0.4285714285714285,0.0,False,0.0,0.0,False,False,False
10.0,23.0,0.5714285714285714,0.0,False,0.0,0.0,False,False,False
7.0,16.0,1.1428571428571428,0.0,False,433.0,0.0,False,False,False
7.0,8.0,0.0,473.0,False,0.0,0.0,False,False,False
7.0,22.0,2.7142857142857144,107.0,True,0.0,0.0,False,False,False
0.0,6.0,0.0,0.0,False,2344.0,0.0,False,False,False
8.0,11.0,0.1428571428571428,161.0,False,0.0,0.0,False,False,False
8.0,43.0,0.7142857142857143,198.0,False,0.0,0.0,False,False,False
3.0,10.0,0.0,0.0,False,0.0,0.0,False,False,False
8.0,40.0,0.5714285714285714,205.0,False,0.0,0.0,False,False,False
0.0,9.0,0.0,0.0,False,0.0,0.0,True,False,False
3.0,31.0,0.4285714285714285,205.0,True,0.0,0.0,False,False,False
6.0,16.0,0.2857142857142857,0.0,False,0.0,0.0,False,False,False
6.0,18.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,11.0,0.0,0.0,False,586.0,0.0,False,False,False
5.0,9.0,0.0,1253.0,False,0.0,0.0,False,False,False
7.0,14.0,1.0,527.0,False,0.0,0.0,False,False,True
0.0,10.0,0.0,7299.0,False,0.0,0.0,False,False,False
0.0,10.0,0.0,0.0,False,72.0,0.0,False,False,False
7.0,9.0,0.0,67.0,False,0.0,0.0,False,False,False
7.0,14.0,0.0,0.0,False,0.0,0.0,False,False,False
5.0,12.0,0.0,40.0,False,0.0,0.0,False,False,True
0.0,13.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,False
0.0,13.0,0.1428571428571428,0.0,False,237.0,0.0,False,False,False
9.0,8.0,0.0,0.0,False,0.0,0.0,False,False,False
8.0,20.0,0.0,0.0,False,84.0,0.0,False,False,False
7.0,10.0,0.0,0.0,False,240.0,0.0,False,False,False
3.0,11.0,0.0,0.0,False,0.0,0.0,False,False,False
8.0,19.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,1.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,9.0,0.0,0.0,False,0.0,0.0,False,False,False
3.0,10.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,114.0,0.0,False,False,False
0.0,0.0,0.0,749.0,False,0.0,0.0,False,False,False
9.0,14.0,0.0,0.0,False,0.0,0.0,False,False,False
7.0,15.0,0.1428571428571428,0.0,False,105.0,0.0,False,False,False
6.0,17.0,1.2857142857142858,129.0,False,0.0,0.0,False,False,False
5.0,8.0,0.2857142857142857,1950.0,False,0.0,0.0,False,False,False
9.0,8.0,0.1428571428571428,0.0,False,316.0,0.0,False,False,False
1.0,0.0,0.0,718.0,False,0.0,0.0,False,False,False
1.0,0.0,0.0,0.0,False,378.0,0.0,False,False,False
0.0,7.0,0.0,293.0,False,0.0,0.0,False,False,False
6.0,29.0,1.7142857142857142,1266.0,False,0.0,0.0,False,False,False
8.0,17.0,0.4285714285714285,0.0,False,728.0,0.0,False,False,False
8.0,15.0,0.0,244.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,1587.0,False,0.0,0.0,False,False,False
8.0,12.0,0.0,101.0,False,0.0,0.0,False,False,False
9.0,9.0,0.0,0.0,False,0.0,0.0,False,False,False
7.0,21.0,0.7142857142857143,0.0,False,52.0,0.0,False,False,False
6.0,15.0,1.0,726.0,False,0.0,0.0,False,False,False
7.0,14.0,1.2857142857142858,0.0,False,469.0,0.0,False,False,False
7.0,19.0,0.7142857142857143,35.0,True,0.0,0.0,False,False,False
7.0,13.0,0.0,0.0,False,149.0,0.0,False,False,False
7.0,19.0,0.7142857142857143,0.0,False,0.0,0.0,False,False,False
0.0,2.0,0.0,0.0,False,1065.0,0.0,False,False,False
0.0,6.0,0.0,0.0,False,3321.0,0.0,False,False,False
0.0,6.0,0.0,261.0,False,0.0,0.0,False,False,False
2.0,0.0,0.0,0.0,False,49058.0,0.0,False,False,False
1.0,7.0,0.0,243.0,False,0.0,0.0,False,False,False
9.0,15.0,0.0,0.0,False,0.0,0.0,False,False,False
7.0,12.0,0.0,0.0,False,0.0,0.0,False,False,False
7.0,13.0,0.4285714285714285,250.0,True,0.0,0.0,False,False,False
7.0,11.0,0.0,286.0,False,0.0,0.0,False,False,True
1.0,12.0,0.7142857142857143,0.0,True,0.0,0.0,False,False,False
5.0,18.0,0.5714285714285714,2075.0,True,0.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,0.0,0.0,False,True,False
4.0,0.0,0.0,0.0,False,503.0,0.0,False,False,False
3.0,9.0,0.5714285714285714,0.0,False,0.0,0.0,False,True,False
0.0,4.0,0.0,0.0,False,0.0,0.0,False,True,False
0.0,10.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,8.0,0.2,0.0,False,0.0,0.0,False,False,False
0.0,8.0,0.2,0.0,False,237.0,0.0,False,False,False
0.0,6.0,0.0,586.0,False,0.0,0.0,False,False,False
2.0,11.0,0.0,0.0,False,0.0,0.0,False,False,False
4.0,11.0,0.0,0.0,False,0.0,0.0,False,False,False
7.0,13.0,0.0,0.0,False,0.0,0.0,False,False,False
1.0,9.0,0.0,921.0,False,0.0,0.0,False,False,False
7.0,20.0,0.1428571428571428,0.0,False,125.0,0.0,False,False,False
0.0,0.0,0.0,188.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,120.0,0.0,False,False,False
5.0,13.0,0.0,0.0,False,0.0,0.0,False,False,False
10.0,11.0,0.0,137.0,False,0.0,0.0,False,False,False
10.0,11.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,12.0,0.2857142857142857,178.0,False,0.0,0.0,False,False,True
0.0,0.0,0.0,962.0,False,0.0,0.0,False,False,False
7.0,36.0,2.2857142857142856,0.0,False,73.0,0.0,False,False,False
8.0,46.0,0.8571428571428571,248.0,False,0.0,0.0,False,False,False
7.0,26.0,0.4285714285714285,0.0,False,0.0,0.0,False,False,False
2.0,24.0,0.4285714285714285,133.0,False,0.0,0.0,False,False,False
7.0,34.0,1.4285714285714286,0.0,False,113.0,0.0,False,False,False
2.0,17.0,0.1428571428571428,0.0,False,105.0,0.0,False,False,False
1.0,12.0,0.0,156.0,False,0.0,0.0,False,False,True
5.0,30.0,0.0,0.0,False,75.0,0.0,False,False,False
7.0,10.0,0.1428571428571428,1160.0,False,0.0,0.0,False,False,True
8.0,37.0,0.8571428571428571,0.0,False,152.0,0.0,False,False,False
2.0,17.0,0.0,0.0,False,0.0,0.0,False,False,False
8.0,33.0,0.0,0.0,False,91.0,0.0,False,False,False
8.0,35.0,0.2857142857142857,0.0,False,0.0,0.0,False,False,False
5.0,9.0,0.0,0.0,False,0.0,0.0,False,False,False
10.0,14.0,0.0,0.0,False,0.0,0.0,False,False,False
9.0,10.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,False
0.0,10.0,0.2857142857142857,295.0,False,0.0,0.0,False,False,True
7.0,9.0,0.0,0.0,False,41.0,0.0,False,False,False
7.0,22.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,False
7.0,10.0,0.0,0.0,False,0.0,0.0,False,False,False
7.0,16.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,3.0,0.0,156.0,False,0.0,0.0,False,False,False
0.0,3.0,0.0,0.0,False,260.0,0.0,False,False,False
1.0,2.0,0.5,0.0,False,721.0,0.0,False,False,False
1.0,2.0,0.5,505.0,False,0.0,0.0,False,False,False
7.0,13.0,0.0,0.0,False,0.0,0.0,False,False,False
9.0,41.0,1.4285714285714286,0.0,False,583.0,0.0,False,False,False
0.0,2.0,0.0,0.0,False,155.0,0.0,False,False,False
5.0,13.0,0.0,0.0,False,0.0,0.0,False,False,False
8.0,20.0,0.0,0.0,False,0.0,0.0,False,False,False
2.0,6.0,0.0,0.0,False,0.0,0.0,False,False,False
6.0,13.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,False
7.0,15.0,0.1428571428571428,0.0,False,81.0,0.0,False,False,False
7.0,15.0,0.1428571428571428,177.0,False,0.0,0.0,False,False,False
9.0,10.0,0.0,113.0,False,0.0,0.0,False,False,False
9.0,20.0,1.5714285714285714,0.0,False,0.0,0.0,False,False,False
1.0,4.0,0.3333333333333333,0.0,False,0.0,0.0,False,False,False
7.0,13.0,0.0,0.0,False,128.0,0.0,False,False,False
7.0,14.0,0.0,156.0,False,0.0,0.0,False,False,False
0.0,1.0,0.0,0.0,False,700.0,0.0,False,False,False
0.0,1.0,0.0,1340.0,False,0.0,0.0,False,False,False
3.0,13.0,0.2857142857142857,0.0,False,0.0,0.0,False,False,False
6.0,9.0,0.1428571428571428,109.0,False,0.0,0.0,False,False,True
8.0,15.0,0.0,226.0,False,0.0,0.0,False,False,False
4.0,14.0,0.5714285714285714,0.0,False,43.0,0.0,False,False,False
4.0,14.0,0.5714285714285714,0.0,False,0.0,0.0,False,False,False
4.0,12.0,0.0,95.0,False,0.0,0.0,False,False,True
1.0,8.0,0.0,143.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,1190.0,False,0.0,0.0,False,False,False
7.0,22.0,0.5714285714285714,136.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,602.0,False,0.0,0.0,False,False,False
7.0,15.0,0.7142857142857143,1048.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,2626.0,0.0,False,False,False
0.0,0.0,0.0,1180.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,2020.0,0.0,False,False,False
7.0,9.0,0.0,386.0,False,0.0,0.0,False,False,False
7.0,9.0,0.0,0.0,False,0.0,0.0,False,False,False
4.0,37.0,3.2857142857142856,0.0,False,0.0,0.0,False,False,False
0.0,1.0,0.0,0.0,False,648.0,0.0,False,False,False
7.0,8.0,0.0,5304.0,False,0.0,0.0,False,False,False
2.0,15.0,0.2857142857142857,452.0,False,0.0,0.0,False,False,False
7.0,10.0,0.2857142857142857,330.0,False,0.0,0.0,False,False,False
1.0,10.0,0.2857142857142857,0.0,False,181.0,0.0,False,False,False
1.0,10.0,0.2857142857142857,0.0,False,0.0,0.0,False,False,False
7.0,14.0,0.0,0.0,False,0.0,0.0,False,False,False
6.0,27.0,2.7142857142857144,203.0,True,0.0,0.0,False,False,False
8.0,18.0,0.0,0.0,False,223.0,0.0,False,False,False
2.0,20.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,3141.0,False,0.0,0.0,False,False,False
0.0,1.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,1.0,0.0,0.0,False,528.0,0.0,False,False,False
7.0,16.0,0.0,0.0,False,0.0,0.0,False,False,False
8.0,7.0,0.0,0.0,False,0.0,0.0,True,False,False
7.0,25.0,0.5714285714285714,0.0,False,0.0,0.0,False,False,False
4.0,9.0,0.0,0.0,False,0.0,0.0,False,False,False
8.0,15.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,39.0,0.0,200.0,False,0.0,0.0,False,False,False
3.0,32.0,0.5714285714285714,0.0,False,0.0,0.0,False,False,False
8.0,9.0,0.4285714285714285,0.0,False,0.0,0.0,False,False,False
6.0,7.0,0.0,225.0,False,0.0,0.0,False,False,False
7.0,21.0,1.4285714285714286,163.0,False,0.0,0.0,False,False,False
2.0,13.0,0.8571428571428571,3871.0,True,0.0,0.0,False,False,False
2.0,13.0,0.8571428571428571,0.0,True,0.0,0.0,False,False,False
9.0,9.0,0.0,248.0,False,0.0,0.0,False,False,False
0.0,5.0,0.0,174.0,False,0.0,0.0,False,False,False
7.0,9.0,0.1428571428571428,33.0,False,0.0,0.0,False,False,True
0.0,2.0,0.0,0.0,False,689.0,0.0,False,False,False
7.0,32.0,0.5714285714285714,0.0,False,621.0,0.0,False,False,False
9.0,15.0,0.5714285714285714,254.0,False,0.0,0.0,False,False,False
9.0,12.0,1.4285714285714286,311.0,False,0.0,0.0,False,False,False
3.0,10.0,0.0,158.0,False,0.0,0.0,False,False,False
0.0,14.0,0.0,13.0,False,0.0,0.0,False,False,False
0.0,8.0,0.0,24.0,False,0.0,0.0,False,False,False
11.0,14.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,4.0,0.0,0.0,False,0.0,0.0,False,False,False
7.0,25.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,8.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,False
7.0,30.0,0.4285714285714285,0.0,False,0.0,0.0,False,False,False
7.0,11.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,False
9.0,7.0,0.0,0.0,False,0.0,0.0,False,False,False
8.0,7.0,0.0,0.0,False,0.0,0.0,False,False,False
4.0,16.0,1.4285714285714286,759.0,False,0.0,0.0,False,False,True
7.0,12.0,0.0,0.0,False,59.0,0.0,False,False,False
6.0,17.0,1.7142857142857142,0.0,False,0.0,0.0,False,False,False
8.0,9.0,0.0,130.0,False,0.0,0.0,False,False,False
0.0,2.0,0.0,995.0,False,0.0,0.0,False,False,False
0.0,2.0,0.0,0.0,False,3304.0,0.0,False,False,False
0.0,2.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,2.0,0.0,2237.0,False,0.0,0.0,False,False,False
1.0,10.0,0.0,274.0,False,0.0,0.0,False,False,True
7.0,7.0,0.0,122.0,False,0.0,0.0,False,False,False
0.0,13.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,5.0,0.0,0.0,False,1946.0,0.0,False,False,False
0.0,5.0,0.0,432.0,False,0.0,0.0,False,False,False
7.0,9.0,1.2857142857142858,0.0,False,116.0,0.0,False,False,False
9.0,17.0,0.0,0.0,False,0.0,0.0,False,False,False
2.0,23.0,3.142857142857143,0.0,True,0.0,0.0,False,False,False
2.0,23.0,3.142857142857143,112.0,True,0.0,0.0,False,False,False
8.0,8.0,0.0,77.0,False,0.0,0.0,False,False,False
8.0,9.0,0.1428571428571428,260.0,False,0.0,0.0,False,False,False
8.0,10.0,0.5714285714285714,0.0,False,1092.0,0.0,False,False,False
8.0,17.0,1.0,0.0,False,884.0,0.0,False,False,False
8.0,17.0,1.0,221.0,False,0.0,0.0,False,False,False
7.0,12.0,0.2857142857142857,1496.0,True,0.0,0.0,False,False,False
7.0,10.0,0.4285714285714285,614.0,False,0.0,0.0,False,False,False
9.0,11.0,0.4285714285714285,77.0,False,0.0,0.0,False,False,False
7.0,15.0,0.8571428571428571,947.0,False,0.0,0.0,False,False,False
0.0,7.0,0.0,0.0,False,0.0,0.0,False,True,False
0.0,7.0,0.0,0.0,False,0.0,0.0,False,True,False
0.0,7.0,0.0,0.0,False,0.0,0.0,False,True,False
0.0,7.0,0.0,3.0,False,0.0,0.0,False,True,False
6.0,16.0,0.5714285714285714,124.0,True,0.0,0.0,False,False,False
0.0,7.0,0.0,0.0,False,1946.0,0.0,False,False,False
0.0,7.0,0.0,432.0,False,0.0,0.0,False,False,False
6.0,12.0,0.0,56.0,False,0.0,0.0,False,False,True
0.0,0.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,3625.0,False,0.0,0.0,False,False,False
6.0,11.0,0.0,586.0,False,0.0,0.0,False,False,False
2.0,18.0,0.7142857142857143,0.0,False,293.0,0.0,False,False,False
7.0,9.0,0.0,1560.0,False,0.0,0.0,False,False,False
0.0,2.0,0.0,0.0,False,3723.0,0.0,False,False,False
0.0,2.0,0.0,1451.0,False,0.0,0.0,False,False,False
0.0,4.0,0.0,0.0,False,1261.0,0.0,False,False,False
0.0,4.0,0.0,1443.0,False,0.0,0.0,False,False,False
4.0,6.0,0.0,0.0,False,276.0,0.0,False,False,False
0.0,3.0,0.0,0.0,False,192185.0,0.0,False,False,False
0.0,3.0,0.0,687.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,1811.0,0.0,False,False,False
0.0,0.0,0.0,476.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,192472.0,0.0,False,False,False
0.0,0.0,0.0,907.0,False,0.0,0.0,False,False,False
8.0,12.0,0.2857142857142857,107.0,False,0.0,0.0,False,False,False
9.0,13.0,0.0,0.0,False,0.0,0.0,False,False,False
8.0,22.0,1.0,0.0,False,0.0,0.0,False,False,False
6.0,14.0,0.2857142857142857,124.0,True,0.0,0.0,False,False,False
7.0,19.0,0.2857142857142857,836.0,False,0.0,0.0,False,False,False
7.0,9.0,0.0,356.0,False,0.0,0.0,False,False,False
7.0,53.0,1.5714285714285714,211.0,False,0.0,0.0,False,False,False
2.0,14.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,5703.0,0.0,False,False,False
0.0,0.0,0.0,5305.0,False,0.0,0.0,False,False,False
0.0,14.0,0.2857142857142857,0.0,False,0.0,0.0,False,False,False
0.0,14.0,0.2857142857142857,0.0,False,0.0,0.0,False,False,False
7.0,28.0,1.2857142857142858,432.0,False,0.0,0.0,False,False,False
8.0,11.0,0.0,236.0,False,0.0,0.0,False,False,False
8.0,11.0,0.0,0.0,False,0.0,0.0,False,False,False
6.0,11.0,0.2857142857142857,293.0,False,0.0,0.0,False,False,False
9.0,10.0,0.7142857142857143,0.0,False,0.0,0.0,False,False,False
0.0,1.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,1.0,0.0,2096.0,False,0.0,0.0,False,False,False
0.0,1.0,0.0,0.0,False,2524.0,0.0,False,False,False
10.0,24.0,0.4285714285714285,0.0,False,0.0,0.0,False,False,False
10.0,24.0,0.4285714285714285,154.0,False,0.0,0.0,False,False,False
8.0,9.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,4.0,3.0,0.0,False,981.0,0.0,False,False,False
